Gene_ID,Ex.Control_1,Ex.Control_2,Ex.Control_3,Ex.KO_1,Ex.KO_2,Ex.KO_3,In.Control_1,In.Control_2,In.Control_3,In.KO_1,In.KO_2,In.KO_3
ENSMUSG00000090758,158.74548,189.5676,161.29315,184.27397,188.43088,240.86972,1067,1079,1070,1210,1081,1275
ENSMUSG00000060441,23.690287,52.49621,92.098595,88.43559,136.3935,148.70673,26,22,39,48,58,76
ENSMUSG00000037808,1603.5276,1796.9056,2016.025,1588.3031,1741.1538,1598.6235,925,1576,1794,1118,1232,1108
ENSMUSG00000085396,5871.1045,7800.3833,8489.516,5437.103,5962.086,5232.5835,1477,1977,1926,1211,1370,1137
ENSMUSG00000029201,2102.744,2643.1104,3049.679,1917.9939,2673.9631,2271.952,166,195,349,168,221,171
ENSMUSG00000048070,36,52,102,407.6698,303.95834,474,0,4,4,16,10,20
ENSMUSG00000043463,273.86154,343.981,397.9999,645.7044,625,702.8264,10,18,24,42,26,22
ENSMUSG00000068740,684.12085,1094.8047,1131.449,744.86676,830.04584,845.3273,23,30,34,19,24,23
ENSMUSG00000037852,117368.68,135174.52,159323.86,84037.195,107122.1,107331.08,1255,2006,3406,1491,1428,1282
ENSMUSG00000090272,19.999998,169.82971,129.36136,356.56238,244.64839,414.92786,112,406,471,717,873,1153
ENSMUSG00000034042,2035.1715,2380.9585,2643.2654,2422.9236,2593.5842,2739.298,562,979,868,727,826,811
ENSMUSG00000026335,23161.557,37656.047,46026.24,31218.195,38375.965,47772.934,3037,4394,6929,4275,4300,5448
ENSMUSG00000025262,890.39343,2305.5461,2248.1677,1276.5956,1499.5828,1217.5695,401,791,750,516,441,348
ENSMUSG00000037221,816.166,803.9564,984.98944,1105.4508,933.6503,1012.0357,117,156,113,137,163,117
ENSMUSG00000029066,1284.2174,1073.7952,1073.6095,1003.4494,1290.0006,1221.541,103,146,136,119,128,103
ENSMUSG00000028842,1256.2474,2635.3562,2623.0645,1549.7048,1829.5377,1488.994,416,663,636,389,387,406
ENSMUSG00000001750,476.39563,743.4663,781.1605,1185.6654,1128.4377,1610.8025,23,52,65,56,81,102
ENSMUSG00000022114,291.71356,372.2708,553.7855,494.79233,570.6555,817.1266,14,23,32,24,37,34
ENSMUSG00000057982,358.1639,557.3099,557.6528,575.9153,716.7914,739.1677,847,1201,1205,1232,1371,1483
ENSMUSG00000031246,3566.665,3879.3308,4186.3438,3219.9768,4041.667,3612.0864,83,175,191,113,131,122
ENSMUSG00000086844,712.4697,719.14606,815.98206,1354.6344,1334.6431,1957.9794,404,344,356,686,524,919
ENSMUSG00000021277,2177.9026,3801.302,4385.7075,2623.0933,3234.1194,2976.131,379,939,1164,717,619,521
ENSMUSG00000037443,1059.6494,1412.719,1588.2946,2138.1348,2160.1633,2672.429,571,1335,1283,1103,1825,1837
ENSMUSG00000078861,352.0426,369.08423,358.41187,305.72025,472.8424,499.15604,22,14,15,16,26,15
ENSMUSG00000074862,91.18885,127.5596,149.10358,86.61576,79.57267,82.90398,26,22,18,16,17,10
ENSMUSG00000097167,89.62569,94.3266,80.595184,139.23718,92.97013,109.23573,1253,1500,1979,1534,1723,2197
ENSMUSG00000085246,14.046789,77.402466,74.41708,38.44233,48.971806,13.582116,56,320,276,121,159,76
ENSMUSG00000035847,12945.599,22218.31,23989.898,12262.318,15893.381,10784.947,186,410,578,218,239,225
ENSMUSG00000060935,2304.0452,2576.4849,2966.1545,1965.0399,2207.2493,2236.9077,103,178,130,97,104,102
ENSMUSG00000059713,7637.6074,12063.647,13567.988,8127.962,10657.771,8133.86,387,780,646,491,485,357
ENSMUSG00000048109,588.9018,946.7029,1064.2241,978.3932,1077.1149,1417.4037,69,62,64,71,71,104
ENSMUSG00000057156,701.7121,864.1949,647.1153,700.7086,794.78674,764.8543,36,45,29,46,40,18
ENSMUSG00000066057,87.386246,110.06885,138.78627,87.73707,103.262,123.71103,356,577,407,389,448,313
ENSMUSG00000052751,1178.2423,1357.5988,1589.043,1299.434,1371.5306,1607.1797,40,32,32,28,36,38
ENSMUSG00000090266,2273.2737,1772.8229,1990.0588,1906.836,2086.471,2125.6775,4837,5643,5811,4534,5236,5142
ENSMUSG00000068617,5424.8804,5231.3496,5225.277,3186.095,4750.8286,2800.514,56,104,115,93,34,37
ENSMUSG00000033192,38,56.539772,50.87416,199.51682,162,117.87645,2,20,22,84,22,18
ENSMUSG00000079428,363.4158,256.25983,302.461,481.93912,395.18378,490.99936,1189,836,986,1427,1254,1523
ENSMUSG00000031323,220.72856,218.83469,249.85364,545.58215,429.5787,561.689,16,21,11,30,40,29
ENSMUSG00000012640,1063.2101,1308.7725,1273.3761,903.5186,1110.0448,980.76196,166,223,277,177,176,140
ENSMUSG00000053214,61.896027,49.034615,31.839039,41.401997,53.351524,67.86509,50,47,72,33,59,76
ENSMUSG00000029648,1321.9054,2933.6733,4622.2607,3242.7544,3685.0537,4445.512,163,363,424,367,419,316
ENSMUSG00000049571,58.476917,102.903175,105.86499,86.7561,55.62148,117.448265,119,140,204,168,97,143
ENSMUSG00000014503,330.2768,466.08115,450.4322,426.36826,460.34607,434.1546,1226,1398,1460,1404,1332,1292
ENSMUSG00000102548,87.12808,96.334366,83.12336,62,65,107.923515,10,11,5,0,6,15
ENSMUSG00000040943,1484.8691,3012.534,3423.6365,1806.1987,1875.9513,1879.2001,361,630,570,410,282,319
ENSMUSG00000063694,2786.8362,2138.9453,2779.4758,1723.0259,2520.817,2058.158,10,12,24,8,19,6
ENSMUSG00000019873,1780.1653,2852.0896,3130.2327,2395.7676,2626.6553,2457.9155,386,580,737,512,501,477
ENSMUSG00000026921,781.7276,815.7696,1181.0648,1178.9277,1216.6283,1448.9921,76,129,267,208,201,157
ENSMUSG00000025728,2658.3882,3372.5913,3885.1511,3059.2534,3274.2837,3330.8127,208,297,352,233,246,276
ENSMUSG00000020132,2138.673,2575.8298,2889.863,2715.9246,2786.3716,3055.217,190,525,633,387,457,454
ENSMUSG00000054720,149.73602,383.993,557.4702,554,581.679,796.0861,19,42,52,86,42,54
ENSMUSG00000040620,1095.8037,1416.1382,1433.1129,1174.1202,1344.5759,1381.156,70,170,129,122,116,85
ENSMUSG00000054200,377.09152,356.99994,479.1788,240.4002,436.6231,629.31665,37,56,59,30,46,68
ENSMUSG00000025582,522.44446,671.49133,710.341,829.7812,828.063,821.5098,12,20,34,20,32,24
ENSMUSG00000031107,524.0378,342.57697,517.3025,472.093,542.31195,456.11057,60,94,91,86,100,47
ENSMUSG00000032850,593.02563,692.7555,855.89197,481.48984,476.71445,555.3878,202,402,342,186,205,206
ENSMUSG00000034981,315,362,578,572,664,1292.0001,4,24,16,28,16,32
ENSMUSG00000036908,1376.8341,1807.2058,2009.617,3094.3936,2794.8584,3822.0425,323,458,468,690,627,802
ENSMUSG00000044018,1355.8912,1149.8634,1127.2535,1352.4219,1457.1755,1646,6,16,18,16,12,14
ENSMUSG00000091985,347.1946,350.2331,457.86694,339.53345,300.74768,298.7532,61,58,83,40,68,44
ENSMUSG00000015804,2940.4248,2338.3445,2740.0698,2381.0376,2980.3818,3143.9114,100,125,134,118,113,110
ENSMUSG00000038128,66.50993,94.82497,180.11258,134,102,92,26,68,62,79,24,34
ENSMUSG00000046404,706.94617,876.6024,1151.3956,623.64233,756.75006,624.17065,19,24,40,8,26,21
ENSMUSG00000022956,2726.1318,2147.1494,2637.9167,3164.2195,3068.8813,3445.3025,3649,4520,4686,5032,4862,5090
ENSMUSG00000039985,504.31924,662.05994,830.4941,620.2415,751.97986,915.86694,78,108,147,101,127,116
ENSMUSG00000031166,3055.563,3866.0938,4199.395,3539.0742,3797.5166,3436.5715,193,385,365,319,259,240
ENSMUSG00000000605,2796.1887,3284.9465,3616.9507,2774.606,3104.0286,3072.0825,237,463,372,306,323,259
ENSMUSG00000026547,5013.478,6746.274,8509.413,10383.006,10508.81,14476.157,619,729,908,1001,1107,1502
ENSMUSG00000029128,2222.5635,2166.8145,2509.8916,1938.3365,2249.1072,1978.8796,314,511,514,418,353,303
ENSMUSG00000000184,18389.344,29340.684,32387.22,15872.49,21875.262,16041.748,220,505,456,229,284,201
ENSMUSG00000043311,302.9173,339.2977,350.60004,601.90967,563.13873,876.27014,35,26,27,76,31,64
ENSMUSG00000039252,322.25778,485.84366,489.5566,351.4929,507.03745,281.38052,48,43,80,24,72,44
ENSMUSG00000058748,408.88043,350.0329,332.44168,250.45026,348.385,329.78854,38,115,53,72,34,46
ENSMUSG00000039887,400.67072,393.11212,493.27716,308.4095,514.3694,467.99338,80,126,93,82,104,87
ENSMUSG00000028137,12311.052,14195.315,14734.132,13546.48,12894.195,13626.472,1296,1742,1756,1459,1370,1428
ENSMUSG00000085563,38.53819,75.60207,67.77819,110.51052,110.34854,104.783,417,767,647,1008,906,1076
ENSMUSG00000107969,25.745934,82.778625,81.24214,133.90541,144.9255,189.73305,109,243,215,370,386,512
ENSMUSG00000100572,1265.6243,1485.0701,1233.4917,1315.5935,1421.644,1052.9818,648,1190,866,847,931,552
ENSMUSG00000074657,413.35754,563.229,617.00726,1824.6925,1440.7227,2184.0344,79,122,113,325,276,374
ENSMUSG00000036572,3568.9998,2886.4036,3440.2432,3365.0127,3029.5747,2873.022,993,1652,1861,1436,1190,1108
ENSMUSG00000025151,56816.78,60762.23,75509.55,86617.28,74609.19,109128.945,3108,2807,3681,4225,3248,5048
ENSMUSG00000022415,2035.5724,2339.8464,2387.5686,3154.4956,2661.0537,3060.1865,104,128,111,131,136,149
ENSMUSG00000040987,64.4266,77.53897,139.61462,155.2222,145.84926,205.01689,245,432,387,649,531,571
ENSMUSG00000063415,18,60.55629,58.276333,33.293392,76,90.72246,0,18,33,22,24,16
ENSMUSG00000001025,231.16006,276.6766,311.88858,5588.8413,3230.3152,8306.582,11,9,13,215,111,304
ENSMUSG00000105852,371.63608,530.77484,517.0731,520.5587,481.67746,446.11456,965,1101,1318,923,1100,1187
ENSMUSG00000033768,118.96582,133.96817,133.16893,129.24153,184.52086,211.99812,119,109,171,185,157,154
ENSMUSG00000004631,663.02356,607.63245,876.34436,673.2715,985.71857,1128.5813,143,364,555,374,360,435
ENSMUSG00000064068,900.6333,928.944,994.8138,1220.8334,1165.336,1393.7009,1652,1998,2027,2243,2145,2575
ENSMUSG00000047617,880.61584,679.4873,732.16705,667.9615,658.7263,598.8856,259,260,242,190,198,205
ENSMUSG00000069170,388.62216,952.85297,760.35443,397.28156,501.91687,369.90942,303,667,631,352,261,265
ENSMUSG00000028139,182.53206,102.44589,123.77951,126.74127,116.4521,180.24449,2152,3266,3127,2593,2536,2579
ENSMUSG00000032320,3029.724,2870.955,3334.1362,3181.6648,3175.827,3674.1309,51,96,68,67,61,81
ENSMUSG00000001504,1302.0345,1185.2898,1396.8154,1017.9136,1556.3816,1491.8269,157,124,169,108,183,149
ENSMUSG00000048696,537.404,558,740.30756,609.0003,625.9996,774.234,12,12,9,12,14,8
ENSMUSG00000021495,3714.3298,3906.3875,4310.6606,3012.0662,3349.8433,3232.9668,978,1656,1375,940,1073,904
ENSMUSG00000021175,61.923096,60.880005,91.19376,82.677216,67.80238,146.88411,18,10,10,16,18,17
ENSMUSG00000022456,715.8866,935.7417,1106.5657,720.74146,872.1603,695.5995,68,126,158,85,84,93
ENSMUSG00000001794,7264.17,6993.8735,8388.755,8467.623,8539.044,10549.831,255,302,279,289,282,365
ENSMUSG00000091021,885.76324,670.4161,632.38873,618.495,794.1594,691.7496,19,23,8,7,28,10
ENSMUSG00000086245,66.785385,98.725235,98.13358,175.29518,133.65608,199.97018,297,344,335,593,540,623
ENSMUSG00000071180,853.4533,815.3994,900.05365,952.42914,1152.7917,1239.3511,7,7,18,14,14,9
ENSMUSG00000073702,10436.491,7369.971,7873.4272,6155.4463,8008.6973,6926.137,78,69,72,46,66,54
ENSMUSG00000028470,764.54926,569.5009,591.7686,840.1156,868.5649,876.2093,56,43,58,59,62,73
ENSMUSG00000091390,55.082214,114.01774,114.32833,107.47403,96.46587,104.61104,1899,2028,2011,2343,1913,1970
ENSMUSG00000085379,58.05203,52.926346,44.111736,33.395016,55.259155,31.386648,108,163,91,120,93,47
ENSMUSG00000037798,2561.8398,3469.22,3645.1265,2882.9907,4408.4473,4446.1196,338,768,840,527,779,761
ENSMUSG00000022122,1485.8625,2702.4136,2740.737,2825.7253,3443.9148,2424.5286,28,151,139,128,128,91
ENSMUSG00000030657,59.922142,168.4264,211.12703,90.74251,183.0573,197.12904,180,285,365,197,293,329
ENSMUSG00000036106,18.966398,49.90479,48.978844,88,58,111.979164,0,2,14,8,10,12
ENSMUSG00000089996,7487.1133,3376.6467,4384.743,3424.8025,3928.6482,3135.4453,223,188,56,76,164,74
ENSMUSG00000097059,2245.5437,2174.5288,2214.7188,1594.5106,2086.1562,1688.5151,1585,1392,1260,983,1237,1066
ENSMUSG00000031904,818.6127,1231.8755,1154.4027,1153.2462,1015.0964,1264.6104,350,507,453,347,486,459
ENSMUSG00000019054,2734.9397,2137.969,2459.9453,2344.2131,2886.5828,2827.6292,438,644,727,642,572,553
ENSMUSG00000097099,517.3261,498.71094,628.49255,510.4176,470.3904,617.0373,1072,1098,1233,949,932,1193
ENSMUSG00000008028,32.162193,45.180504,65.054276,76.30429,61.30065,93.47772,107,164,113,178,156,247
ENSMUSG00000015476,1324.3695,1098.0427,1144.5588,1718.3923,1350.7787,1666.2023,349,421,301,459,429,429
ENSMUSG00000021998,244.829,679.0432,484.86987,1824.8354,882.2619,539.9634,6,45,22,76,42,34
ENSMUSG00000001062,1116.3469,1197.1603,1385.9762,1448.5625,1381.7222,1430.2505,73,103,121,102,120,89
ENSMUSG00000006058,1441.6112,1356.6581,1624.6104,1520.2955,1615.4819,1814.0757,237,272,313,214,316,312
ENSMUSG00000102202,150.76047,249.65862,357.02277,127.953995,136.26636,82.87118,55,76,92,17,32,47
ENSMUSG00000090034,45.259075,39.9252,59.131374,65.983574,49.881756,66.88564,202,189,226,278,196,260
ENSMUSG00000024366,894.9942,916.9991,1383.0854,813.98193,1120.2687,1664.215,178,164,263,135,225,265
ENSMUSG00000031425,421.1712,322.25208,416.90076,372.7816,353.94006,358.91928,72,145,146,136,95,69
ENSMUSG00000031885,2027.3402,1887.2896,2262.9224,2004.8226,2121.3247,2189.9917,466,894,1135,733,732,767
ENSMUSG00000005505,381.691,430.49155,431.0596,647.3849,602.2587,900.1002,417,360,445,592,671,713
ENSMUSG00000031931,335.50214,421.21716,362.53897,381.43118,425.97385,413.79535,8,11,2,12,8,2
ENSMUSG00000103965,494.14963,449.82935,543.1677,210.01799,263.16345,336.63754,546,522,678,269,269,337
ENSMUSG00000022463,5827.766,8671.112,9430.049,6203.501,6772.199,5643.4717,1300,1545,1740,1344,1182,849
ENSMUSG00000089917,1671.0317,1960.4133,2099.1733,2558.8418,2691.2156,2614.599,1712,2191,2140,2391,2594,2710
ENSMUSG00000004561,777.40735,829.61835,917.3837,756.6176,730.9673,843.80414,271,356,296,259,258,272
ENSMUSG00000049687,45.003437,76.848495,41.802906,107.66207,101.3629,164.96277,8,4,0,10,2,16
ENSMUSG00000074500,34.19402,75.4889,63.695145,36.98367,74.87325,61.707382,35,69,62,32,55,64
ENSMUSG00000090110,348.6368,276.81946,348.36176,322.9091,314.12424,275.3148,497,773,690,512,663,493
ENSMUSG00000025964,207.05127,347.33557,424.93497,458.6004,463.94107,569.5079,81,246,248,221,270,282
ENSMUSG00000032305,737.2384,733.2249,838.5113,746.81854,772.6927,811.5894,54,47,37,19,67,48
ENSMUSG00000045205,1262.2485,1926.4469,2108.901,1516.429,1626.9364,1723.7258,215,414,519,369,243,332
ENSMUSG00000039242,945.2924,1096.9679,1078.1306,893.3087,1109.5494,1090.0784,156,353,303,270,240,204
ENSMUSG00000020925,707.6729,767.12463,815.3758,934.1054,963.60986,1254.951,43,77,83,58,102,88
ENSMUSG00000029298,156.52,470.12714,648.8989,707.37463,1535.5333,2055.2375,108,333,463,403,976,1282
ENSMUSG00000053889,19.999998,47.83435,55.430466,29.358713,48.258278,67.19867,8,12,2,9,2,14
ENSMUSG00000047250,62.844364,121.408844,81.80061,333.95804,200.96861,100.93981,14,10,20,51,41,10
ENSMUSG00000086141,86.42803,135.49353,127.31945,103.28875,127.2287,81.531624,811,1370,903,1039,861,693
ENSMUSG00000053460,2715.941,3862.6704,4172.867,2505.2422,2762.4165,2367.652,1552,2750,2055,1420,1477,1290
ENSMUSG00000036022,245.85017,300.5157,263.76144,279.13907,327.2804,292.5,18,68,45,36,59,32
ENSMUSG00000071415,9840.039,6386.143,6904.1333,7412.9917,8153.2153,8258.292,163,178,218,179,178,160
ENSMUSG00000085622,295.03638,235.81104,236.9991,258.55,269.35352,199.55434,2887,1974,2350,1939,2497,2173
ENSMUSG00000031176,3913.33,3318.2085,4070.7742,3381.4978,4304.4683,3590.9265,53,82,87,48,68,83
ENSMUSG00000097750,719.39404,809.72156,914.75183,739.15393,844.9741,1004.861,625,511,715,521,525,802
ENSMUSG00000052595,493.30084,849.61053,803.4216,520.66895,753.2673,533.9761,234,388,336,257,289,206
ENSMUSG00000096795,443.25482,593.4971,481.07593,344.1418,548.3716,475.3141,189,380,507,311,272,267
ENSMUSG00000097412,546.0268,680.5661,665.1821,805.66046,807.08813,881.9869,24690,22638,28036,28715,30212,35061
ENSMUSG00000070034,9.5,69.96866,59.938282,271.2778,155.50568,191.08543,0,33,11,97,35,41
ENSMUSG00000032177,186.78787,241.76215,270.377,598.0132,499.01758,835.1505,51,52,52,108,140,153
ENSMUSG00000021476,1886.197,2037.09,2145.5635,2058.5554,2201.4365,1886.471,350,630,482,460,459,432
ENSMUSG00000025766,1145.3765,1064.0953,1009.36084,1020.4398,1209.2905,746.0535,361,515,495,405,388,367
ENSMUSG00000002930,93.16667,64.456955,92.29139,75.06261,112.79253,116.19867,12,20,40,22,30,24
ENSMUSG00000042106,38.198677,54.349625,70.53035,79.522385,71.09783,98.775734,8,9,8,2,12,22
ENSMUSG00000039789,529.6011,731.63983,788.22876,494.12524,694.6768,652.4181,148,266,211,186,174,156
ENSMUSG00000020057,30.211922,68.00001,58,192.14566,176.34512,201.0258,48,58,50,191,152,196
ENSMUSG00000024143,1755.8704,2219.5896,2335.2625,3079.9924,2925.182,3266.3796,298,689,596,792,608,677
ENSMUSG00000031805,1157.6959,2196.8567,2773.2095,1572.5215,2210.3242,2805.0813,447,617,868,474,677,760
ENSMUSG00000052085,1228.5391,2650.5317,3010.3606,2130.8083,2504.8018,2065.2708,208,314,445,373,289,216
ENSMUSG00000097021,24.637434,24.336338,37.90233,71.143814,61.91413,57.00896,73,151,151,315,183,245
ENSMUSG00000038400,980.9655,1213.7987,1521.3214,1797.5597,1699.6757,2115.5063,183,371,449,491,396,464
ENSMUSG00000063406,1874.7731,2073.1099,2268.544,2285.1914,2746.2124,2737.0625,424,465,524,491,582,574
ENSMUSG00000025702,6273.4937,9387.948,10029.917,5869.2983,7568.8667,6067.3154,292,625,755,341,434,363
ENSMUSG00000034201,905.6194,1103.6367,1353.0503,1424.2401,1295.5299,1836.1814,29,21,47,38,37,47
ENSMUSG00000035864,249.75,310.00006,367.99988,324.75494,424.18378,494,112,122,117,134,141,168
ENSMUSG00000027971,970.68396,1432.5419,1658.6362,1099.3221,1831.4027,1599.886,588,966,1026,671,875,1088
ENSMUSG00000037553,682.58936,934.85315,1029.9868,996.193,925.87445,1136.8806,157,280,286,247,286,227
ENSMUSG00000009108,833.0395,766.8147,795.1428,576.07117,624.27997,428.6513,88,119,101,68,58,68
ENSMUSG00000021548,1613.7212,1264.4458,1310.4784,1453.002,1505.5963,1648.8602,1360,1787,2181,1722,1651,1868
ENSMUSG00000085438,1852.053,2767.082,2345.9338,1976.5692,2230.7915,2102.7793,38,92,89,52,71,54
ENSMUSG00000039850,891.62024,1082.8025,1015.8525,837.71356,838.23596,860.85266,181,254,331,233,184,173
ENSMUSG00000097479,907.944,1139.8655,1524.1222,1306.0553,1245.3463,1524.5154,1824,1563,1627,1716,1738,2135
ENSMUSG00000093674,36362.137,23935.541,27106.484,22541.77,25358.035,25093.23,64,47,50,49,42,36
ENSMUSG00000097527,80.44647,86.03189,65.14329,96.78203,123.32877,78.1946,88,98,92,112,88,134
ENSMUSG00000049184,164.01947,196.47285,175.6023,143.91666,162.99295,125.72183,323,745,708,350,517,406
ENSMUSG00000048332,119.536415,122.057526,223.55931,349.01782,296.8477,233.43106,16,32,44,86,44,30
ENSMUSG00000034275,155.73181,600.5501,514.6511,252.23857,306.40616,350.5107,100,194,238,153,98,100
ENSMUSG00000057649,1308.4146,1230.4312,1346.9498,1336.3606,1412.7439,1239.0217,414,631,691,529,519,565
ENSMUSG00000027332,5507.296,5469.9087,5908.4014,6715.9775,6427.7847,6119.7524,964,1267,1313,1273,1249,1209
ENSMUSG00000061979,720.6898,641.2623,677.7895,547.5326,591.9677,698.6307,388,446,661,414,399,401
ENSMUSG00000003429,7453.235,6477.8354,8033.8594,7712.226,7380.888,7716.6284,65,60,103,76,82,60
ENSMUSG00000025194,84.17218,116.89526,117.76375,70.26022,80.066666,79.56801,48,82,99,73,38,39
ENSMUSG00000002028,5340.4585,11201.568,10409.021,7152.6665,7599.2188,7456.8164,682,1290,1327,957,802,744
ENSMUSG00000051910,59.127068,91.01986,99.697426,73.28317,109.96219,85.582466,42,76,104,57,69,90
ENSMUSG00000067203,228.87636,191.78394,169.16214,254.39233,214.59103,358.65338,191,211,194,218,203,341
ENSMUSG00000063275,240.06325,227.99202,289.65112,251.87535,281.22675,492.94223,66,127,133,131,101,157
ENSMUSG00000000394,1699858,1286946.1,1751020.9,1352503.8,1809728,2421299,26671,35991,60900,42066,41931,43676
ENSMUSG00000047878,34,113.6755,88,157.35222,180.46631,376.88324,20,49,34,58,85,139
ENSMUSG00000060036,12877.446,11641.898,14091.574,12253.654,13800.24,13542.109,237,297,439,310,270,323
ENSMUSG00000020719,44946.87,47783.832,53774.816,45815.758,48643.027,44732.04,1359,1960,3201,1581,2011,1953
ENSMUSG00000052392,43.678173,49.369728,53.221428,31.623573,59.70473,93.5255,35,63,36,58,45,51
ENSMUSG00000086822,228.83026,211.86644,152.73563,128.65334,197.00166,155.58571,54,48,55,27,47,44
ENSMUSG00000097124,516.3392,702.3976,771.86127,464.5073,517.15466,486.41223,84,203,166,106,92,104
ENSMUSG00000030724,4,63.24035,27.496687,349.7801,135.13907,62.328358,0,25,12,125,49,21
ENSMUSG00000020716,1982.0143,4499.6826,4578.5215,3256.6138,3864.3975,3530.776,856,1466,1573,1398,1039,1067
ENSMUSG00000019831,175,169.01321,176.54167,320.47992,284.13824,341.53314,14,19,13,31,32,15
ENSMUSG00000085830,306.12152,390.19275,344.8607,364.22977,300.55338,410.4426,938,1072,966,1005,823,1065
ENSMUSG00000022887,6,21,14.000002,90.09141,52.72193,153.8645,28,25,32,180,115,278
ENSMUSG00000106734,478.90204,848.7662,1408.1821,679.0788,1331.8849,2185.076,150,610,673,353,758,789
ENSMUSG00000036777,41.973507,107.84305,62.39735,50.27814,88,59.767986,15,25,26,29,8,20
ENSMUSG00000038793,317.07898,300.13562,409.7537,429.52826,564.9082,607.5447,22,22,22,22,40,35
ENSMUSG00000090625,67713.516,65212.32,84853.28,78293.47,85946.3,91472.46,29063,32839,38489,33203,38426,38450
